93	0.002301	-0.411353	0.0248299	skull	5.01E-08
94	0.00210187	-0.41336	0.0212882	skull	4.74E-08
95	0.00228975	-0.408584	0.028163	skull	5.30E-08
96	0.0111468	-0.393474	0.0401595	skull	5.17E-08
97	0.00668762	-0.393301	0.0402744	skull	4.98E-08
98	0.0113695	-0.389772	0.0420814	skull	5.23E-08
99	0.006827	-0.389647	0.0422063	skull	4.90E-08
100	0.010277	-0.387714	-0.101734	skull	4.44E-08
101	0.0055715	-0.388545	-0.101334	skull	4.82E-08
102	0.009662	-0.383651	-0.102894	skull	5.58E-08
103	0.0054565	-0.383842	-0.102774	skull	6.29E-08
104	0.00222687	-0.405941	-0.0859266	skull	5.35E-08
105	0.0021895	-0.403552	-0.0889947	skull	5.33E-08
106	0.012253	-0.385466	0.043688	skull	6.91E-08
107	0.00707063	-0.385685	0.0440043	skull	5.84E-08
108	0.0104924	-0.379569	-0.103261	skull	4.89E-08
109	0.00586775	-0.378904	-0.10322	skull	8.77E-08
110	0.00223187	-0.408217	-0.0826474	skull	5.07E-08
111	0.009552	-0.379716	0.0458089	skull	4.07E-08
112	0.00651488	-0.381905	0.0453215	skull	4.50E-08
113	0.013109	-0.380961	0.0449824	skull	5.92E-08
114	0.00621937	-0.378204	0.0464416	skull	4.72E-08
115	0.0111343	-0.375337	-0.103319	skull	4.07E-08
116	0.0127514	-0.377306	-0.102816	skull	2.99E-08
117	0.00663912	-0.374457	-0.103638	skull	1.08E-07
118	0.0145221	-0.375829	-0.102593	skull	3.02E-08
119	0.002401	-0.422561	-0.0261471	skull	6.58E-08
120	0.0124295	-0.37736	0.0461209	skull	4.39E-08
121	0.0113439	-0.373579	0.0471644	skull	5.59E-08
122	0.00674712	-0.373656	0.0475845	skull	5.85E-08
123	0.0133332	-0.373502	-0.103402	skull	4.68E-08
124	0.0118776	-0.369075	-0.1041	skull	6.54E-08
125	0.006892	-0.369168	-0.104239	skull	7.95E-08
126	0.0116116	-0.368801	0.0478968	skull	6.60E-08
127	0.00686	-0.368712	0.0483844	skull	5.74E-08
128	0.0118071	-0.363083	-0.103628	skull	6.52E-08
129	0.00682475	-0.36327	-0.10378	skull	7.23E-08
